"Les doppelgängers .  Mr Robot ne parle que de ça . (   .   ) . ( 41614 ); Qu il s agisse de doubles évoqués ,  comme la patiente de Krista dans l épisode 8 ,  ou de toutes les itérations à la fois psychiques et physiques d Elliot . Le principe de doppelgänger ,  traité dans le roman Le Double de Fiodor Dostoïevski ,  s applique donc sous plein de formes différentes au personnage principal de la série ,  mais aussi à d autres .  On va donc procéder protagoniste par protagoniste ,  par leur ordre d importance . SHAYLA est donc un double ,  sorte de fantasme regroupant Angela et Darlene dans un même corps .  Inside (pour le côté Darlene) et outside (pour Angela) of the box (qui pour elle est illustrée par le monde de la drogue) .  Elle est donc parfaite pour Elliot ,  mais dysfonctionnelle par ce principe même de regroupement .  Elliot ne peux pas aimer Angela ET Darlene de la même manière .  Alors Shayla ne peut pas être et est donc éliminée dans l épisode 6 . TYRELL WELLICK .  Le jeune cadre hyper ambitieux .  Nemesis d Elliot .  Il est en quelque sorte le second héros de la série ,  puisqu on suit sa cruelle et maniaque ascension au sein d Evil Corp ,  mais également sa chute .  Un personnage lui dit de trouver à quel endroit dans son passé il a déraillé : en tant que spectateur ,  on peut se rendre compte qu il y en a plusieurs ,  de ces points de déraillement .  Tyrell doit donc trouver l instant qui a précipité sa chute ,  tout comme Elliot doit retrouver dans sa mémoire qu il a volontairement effacél instant qui l a précipité au poste de leader de F*Society . Passons à ELLIOT ALDERSON .  En effet ,  notre héros est lui-même un doppelgänger .  Boom .  Il est trois personnages en même temps : l entité-prophète du XXI° siècle qu est Mr Robot ,  son père décédé dont il est l émanation/prolongation/corps physique ,  et Elliot le jeune hacker paumé et schyzo ,  qui dans ce trio d identité est presque gênant .  On peut y voir un parallèle avec Fight Club ,  où Cornélius est utile en tant que corps à Tyler ,  mais encombrant en tant que personnalité .  On remarquera d ailleurs que Tyrell est un quasi anagramme de Tyler ,  et que Tyrell est effectivement une version charismatique et blonde d Elliot . J aurai aimé discuter du personnage de Vera ,  gangster philosophe connecté à l univers ,  mais je ne lui ai trouvé aucun personnage-miroir . Cheers .  "	O	je	mais	O	495	26	0	22	O	10
"Alerte divulgâchage potentiel dans cette critiqueLe holisme est donc ce mode de pensée qui veut que tout soit interconnecté ,  que chaque événement forme un tout constitués de petits événements à observer dans leur totalité pour comprendre un phénomène .  Bon ,  en vrai c est plus compliqué que ça mais c est résumé vite fait .  Dirk Gently ,  détective holistique est une série holistique .  Chaque petit élément du scénario n existe que pour participer à un ensemble cohérent .  Au début on y comprend rien à tous ces personnages qui n ont potentiellement aucune connexion . Puis au fur et à mesure ,  certaines pièces se mettent en place pour arriver à un final grandiose où tous les rouages s imbriquent pour former un tout .  C est du pur génie  .  Par exemple ,  la tueuse holistique et son compagnon ne servent absolument à rien dans le déroulement de l histoire .  Dès l épisode 1 on les voit évoluer complètement en marge de l intrigue ,  sans aucun rapport si ce n est qu elle doit tuer Dirk Gently .  Ces deux personnages n existent en fait que pour créer un Deux ex machina qui sauvera les protagonistes .  L univers a mis ces deux personnages sur la route uniquement dans ce but .  La série déconstruit complètement un cliché du cinéma .  C est du génie .  Dirk Gently ,  c est un savant mélange de tout ce qu a produit de meilleur la télévision britannique .  On a du Doctor Who (le premier livre de Douglas Adams sur Dirk Gently ,  Un cheval dans la salle de bain en français ,  est inspiré d un épisode de Doctor Who écrit par Douglas Adams himself ,  la boucle est bouclée) ,  du Sherlock pour le côté restitution dans le monde contemporain et du Utopia pour certains plans (certes pas aussi saturés en couleurs mais tout de même magnifiques) et surtout pour la musique du même compositeur .  Alors ,  évacuons ce qui dérange le plus : le personnage de Dirk Gently est relativement cliché et potentiellement énervant à force de caricaturer maladroitement le personnage british loufoque typique .  La qualité de cette série aide à oublier complètement ce défaut .  D autant plus que chaque personnage secondaire est une pépite d écriture .  Du pauvre Todd (Elijah Wood) à sa sœur en passant par les Rowdy 3 et le couple formé par une tueuse en série et un ingénieur un peu mal à l aise dans cette situation .  Tous les personnages qu on croise sont passionnants à suivre .  Aucun cliché manichéen du méchant très méchant et du gentil très gentil ,  rien n est lisse ,  rien n est défini dès le début .  On ajoute à cela une fidélité incroyable au style de Douglas Adams .  Ne vous attendez pas à retrouver une adaptation fidèle de ses romans .  Il y a certes de nombreux clins d oeil à ses deux romans et demi sur Dirk Gently mais on à là une histoire originale .  Par contre ,  l humour absurde qui a fait le succès de l auteur ,  surtout pour H2G2 ,  est omniprésent .  Malgré une production américaine (BBC America et Netflix) ,  on est face à un ton profondément British .  Tout est à base de nonsens ,  de premier degré ,  de situations impossibles .  Tout va très vite ,  les personnages sont entraînés malgré eux dans un engrenage de situations chaque fois plus invraisemblables ,  comme dans un épisode de Doctor Who .  Dirk Gently ,  c est le chocolat chaud saupoudré de marshmallows du dimanche soir .  Celui qui nous donne envie d aimer l univers et qui nous fait dire que ,  finalement ,  rien n est grave .  "	nous	O	mais	O	692	30	0	25	musique	10
"Je ne peux pas encore juger toute lasérie ,  mais je viens de voir le premier épisode que j ai beaucoup aimé même si des questions reste en suspend  , quel est le lien avec ce petit chien  , d ou sort cette taréequi tuedes gens  .  D ou viennent ces mystérieux bikersqui défoncent tous dans l appartement  , Et surtout qui estce détective complément débile .  Tous ça formeune succession de situations plus farfelus les unes que les autres  , c est impossible à expliquer ,  il faut commencer à visionner la sériepour comprendre .  En tous cas ça fait longtemps que je n ai pas vu quelque chose d aussi étrange depuisla série Twin peaks  , à suivre donc  .  "	O	je	mais	O	136	4	0	7	O	10
"Pas grand chose à dire ,  si ce n est que pour une série que l on attendait pas ,  Mr Robot nous donne une bonne et grosse claque  .   Rami Malek est hallucinant ,  l intrigue est bien mené ,  chaque épisode est un casse tête pour le spectateur . (   .   ) . ( 41614 ); Du bon ,  du très très bon  .   Mentions spéciales aux épisodes 6 et 8  .  "	nous	O	O	O	92	6	0	5	O	10
"Une série (lente) sur les thèmes de l espionnage et de la résistance ,  dans une réalité alternative où nazis et Japonais ont gagné la seconde guerre mondiale et se partagent les USA . (   .   ) . ( 41614 ); Nazis à l est ,  Japonais à l Ouest . Pourtant ,  ici et là ,  surgissent des bouts d un film montrant une autre réalité où les nazis ont perdu la guerre…Amateur d action passe ton chemin .  La série joue sur ses qualités visuelles ,  la mise en place d une autre réalité crédible ,  des personnages plongés dans l Histoire vivant et de dramatiques situations . Quelques magnifiques interprétations dont Rufus Sewell en général américain nazi ,  et Cary-Hiroyuki Tagawa en ministre japonais épris de paix . Une série fascinante par son sujet et sa réalisation qui par son rythme lent ne plaira pas à tout le monde mais qui doit néanmoins être essayée . "	O	O	mais	O	172	8	0	7	O	10
"S ils avaient eu l intelligence de ne sortir qu une seule saison ,  j aurais volontier mis la note de 9/10 . Une série qui sors enfin des sentiers battu et du déjà vu ressorti à toutes les sauces dans les série actuelles . (   .   ) . ( 41614 ); Le fait de se pencher sur le plan psychologique est très bien vu de la part du créateur  .  Je regarderais volontier la saison 1 à nouveau . Après beaucoup d appréhension sur une saison 2 ,  je me suis dis qu ils pouvaient sans doute encore faire mieux .  Je m y suis donc mis et déception totale .  J ai seulement profité d une heure sur les 12 épisodes proposés .  Une saison sans suite qui m a même apporté une réflexion sur l inutilité des suites de séries actuelles .  La saison 2 était plus que décevante et m a complètement fais lâcher toutes les séries que je suivais pour l instant . J ai quand même pris la peine de mettre 7/10 car la saison 1 sort des sentiers battu et m a fait prendre mon pied du premier au dernier épisode . Beau travail des producteur qui tout au long des saisons ont quand même proposé un série avec pas mal d easter-egg et si vous prenez la peine de regarder à nouveau les saisons ,  vous pourrez voir que l ensemble des choses mises en place on un sens . "	O	je	O	O	262	13	0	3	O	5
"Le premier épisode est pas si mal ,  et on se dit que ça peut être intéressant .  Mais dès le deuxième épisode ,  ça s écroule complètement . (   .   ) . ( 41614 ); Le sujet est mal traité ,  le scénario est pauvre ,  les personnages souvent peu crédibles voire complètement ridicules ,  les acteurs sont pas géniaux .  Et surtout ,  une fausse réflexion qui n est que d apparence (au fond c est le néant) est proposée par une voix-off chiante . C est presque à voir comme une série comique .  Triste à dire mais le seul bon moment que j ai passé c est en riant des débilités que j ai vu . "	O	O	mais	O	134	8	0	6	O	1
"The Man in the High Castle est pour l instant assez fascinante ,  même si très différente du roman . (   .   ) . ( 41614 ); Là où Dick nous fait vivre la vie simple de gens sans que rien de bien extraordinaire ne leur arrivent ,  montre leur lente acculturation et assimilation à une culture étrangère ,  et affirme de manière terrifiante qu un monde où l axe aurait gagné la guerre ,  ne serait pas foncièrement différent du notre pour les gens lambda qui y vivent; la série ,  elle ,  se concentre sur la résistance et les différentes intrigues politiques qui se déroulent dans cette guerre froide parallèle entre le Reich et le Japon ,  prenant assez rapidement son indépendance vis à vis du roman  .  Même si la série s avère plus orientée sur l intrigue et le mystère entourant les films(plutôt qu un livre dans le roman) que cherche à se procurer le fameux Man in the High Castle ainsi qu une manière de voir les choses plus tranchée ,  sans doute plus héroïque ,  et donc un peu moins subtile que l uchronie de Dick lui ayant valu le prix Hugo ,  elle garde un point de vue assez proche du romansur ce monde à la fois très différent ,  et pourtant si proche du notre par bien des aspects; que ce soit les luttes d influences pour le pouvoir à l échelle individuelle ,  comme collective; les intrigues politiques tournant autour de cette guerre froide entre les gagnants de la seconde guerre mondiale; et bien évidemment ,  par la volonté de la part de Frank Spotnitz de montrer d une autre manière que le roman de Dick à quel point la vie des gens du commun n est pas si différente de notre univers , dans ce monde que nous voyons comme un cauchemar .  Ce sont ces similitudes qui poussent à la réflexion et à la remise en question de nos certitudes .  La série tire surtout son épingle du jeu à travers une galerie de personnages intéressants incarnés à l écran par des acteurs tous plus talentueux que les autres .  Il faut ici souligner les prestations sans faille de trois acteurs: Rufus Sewel dans le rôle du SS Obergruppenfurher John Smith , Joel De La Fuente dans le rôle de l inspecteur Kido ,  le chef des Kempetai ,  et Cary-Hiroyuki Tagawa dans le rôle deNobusuke Tagomi ,  le ministre du commerce japonais .  Les autres acteurs ne sont pas en reste ,  mais sont en partie éclipsés par la performance de ces trois acteurs . Il faut également souligner le soin apporté à ce qui s apparente à une véritablereconstitutionalternative du début des années 60 que ce soit au niveau des décors ,  des affiches vues du coin de l œil en arrière plan d une scène ,  du style vestimentaire ,  .  .  .  Bref ,  du tout bon boulot . La série parvient également à préserver ce rythme lent ,  qui ne se dévoile qu en prenant son temps ,  semblant toujours garder une part de mystère , propre au roman de Phillip K Dick .  Elle est donc en soiun autre univers parallèle à celui du roman ,  inspirée plus qu adaptée de celui-ci ,  perdu au milieu des multitudes de réalités qui caractérisent les écrits de Dick . Je suis assez impatient de voir la seconde saison en espérant que la série continuera à créer cette tension larvée qui transpire de chaque épisode . "	nous	O	mais	O	630	16	0	28	O	10
"Une première saison très intéressante avec un bon univers alternatif .  L histoire est sympa bien que très lente ,  mais on toujours envie d en voir plus épisode après épisode . (   .   ) . ( 41614 ); On regrette juste quelques manques d implications du côté artistique ,  où quelques chansons de l époque auraient pu être réinterprété en allemand ou japonais pour donner plus de profondeur . Une seconde saison avec une première partie très nulle et chiante ,  qui apporte peu à la série ,  mais une seconde partie qui rattrape l ensemble et est excellente . "	O	O	mais	O	111	6	0	4	O	5
"On peut voirPowersde deux manières différentes . (   .   ) . ( 41614 ); Soit on le voit comme une simple histoire de super-héros ,  un peu kitsch (les costumes sont vraiment très rétro) ,  avec certes quelques thématiques sur les responsabilités et les conséquences d avoir des pouvoirs ,  ainsi que le postulat qu il n y a pas de vrais héros .  Il y a des humains qui prennent de bonnes et de mauvaises décisions ,  et souvent ce que l on voit n est que la partie émergée de l iceberg . Soit on le voit comme une allégorie féroce de la génération Y et de la célébrité . Car ce n est que ça .  Des jeunes qui cherchent absolument à devenir connus carils savent qu ils sont spéciaux(Calista) ,  des jeunes talentueux récupérés par le marketing pour en faire un produit de consommation décliné à toutes les sauces (Zora ou Rétro Girl jeune) .  De vieilles gloires un peu obsolètes ,  plus l incarnation de leur image que des personnes (Rétro Girl) ,  vus comme has been au moindre faux pas ,  aussi humain soit-il ,  au point d en finir décadents (Olympia) ou broyés .  Les réputations se font et se défont en 3 tweets ou en 2 lignes choc dans les journaux people .  Les gloires déchues aussi ,  qui hésitent à passer du mauvais côté ,  juste pour revivre la grande époque . (Walker)Même les méchants ne sont pas entièrement méchants : Wolfe est un dangereux meurtrier mais qui ne se contrôle pas .  Johnny est un connard mais quelqu un qui a de vrais objectifs autres que juste l argent ,  bien qu on ne les comprenne pas encore bien . Et c est de la deuxième façon qu il faut voir la série si on ne veut pas passer à côté . "	O	O	mais	O	335	14	0	12	O	10
"Cette série reprend le thème à la mode du milieu des années 2000 ,  à savoir une équipe qui mène des enquêtes avec une forme inhabituelle .  .  . L originalité de cette série ,  si l on peut dire ,  réside dans le consultant qui l accompagne . Un mentaliste ,  c est ainsi qu il est désigné ,  est spécialisé dans la lecture des gens ,  l observation ,  la perspicacité ,  la compréhension de la nature humaine ,  l hypnose ,  la suggestion .  .  .  Bref ,  vous avez saisi le personnage . Ca ne vous semble pas particulièrement original .  C est vrai ,  d autres séries ont déjà été dérivées sur ce sujet ,  mais Patrick Jane ,  c est son nom ,  possède également une personnalité attachante ,  une façon de faire agréablement tarabiscotée et une histoire personnelle .  .  . La trame principale est aperçue dans le premier épisode et lie le héros à l équipe ,  on en retrouvera une trace au milieu de la série et dans le dernier épisode ,  bref ,  celle ci n est pas le moteur de la saison .  on prendra donc un plaisir certain à suivre les épisodes indépendamment ,  et cela suffira à nous satisfaire . Tout au long des sept saisons ,  on suivra une grande majorité d enquêtes plutôt indépendantes de la trame principale ,  ne gardant celle-ci que pour les début ,  les transistions et les fins de saisons .  Néanmoins ,  la qualité des personnages ainsique leurs évolutions font que la série est toujours agréable à suivre ,  malgré sa longueur et la lenteur du développement de sa trame globale . En bref ,  une bonne série qui malgré ses éléments déjà vu sort son épingle du jeu et mérite d être vue . Retrouvez la fiche du Mentalist sur les découvertes de Walhan"	nous	O	mais	O	351	17	0	26	O	10
"Le pilote m a conquis je me suis fait la saison 1 en quelques jours . (   .   ) . ( 41614 ); Dès le 4e épisode j ai trouvé des longueurs ,  à partir du 6e épisode je me suis vu prendre la télécommande pour faire des coups d avance rapide . Niveau geek on voit effectivement de vrai lignes de commandes ,  très souvent les termes employés ,  les sujets techniques semblent à peu près cohérent ,  mais il y a tout de mêmes des atrocités (probablement dues à des besoins du scénario ou ,  selon mon avis ,  au manque de scénarioje pense par exemple au hacking d une prison en quelques heures  .  .  . ) . Au final je n accroche pas ,  je me suis forcé à regarder les 2 premiers épisodes de la saison 2 que j ai regardés en accéléré et j ai eu le sentiment que le scénario de ces épisodes tenait probablement sur une feuille recto . Dommage le pilote était vraiment prometteur . "	O	je	mais	O	189	10	0	7	O	5
"Elliot est un geek puissance dix . Puissance dix concernant les connaissances en informatique et ,  par conséquent ,  les capacités de nuisance en piratage . Il travaille dans une petite société de sécurité informatique . (   .   ) . ( 41614 ); Et c est dans le cadre de son travail qu il est contacté par un groupe de hackers ,  fsociety .  Leur but : détruire une grosse multinationale ,  E Corp et ,  par ce biais ,  asséner un coup important au capitalisme . Là où Elliot est aussi une caricature de geek ,  c est dans son aspect asocial .  Pour lui ,  tout le monde représente un danger ,  tout le monde a un secret plus ou moins avouable .  Et son rôle ,  en tant qu expert informatique ,  est d aller à la recherche de ces secrets . Donc ,  Elliot hacke tout le monde .  Toutes ses connaissances pour commencer ,  jusqu à son psy (interprétée par Gloria Reuben ,  que l on avait vue dans Urgences) ,  et même la fille dont il est amoureux .  Et ,  au passage ,  il hacke même des célébrités ,  et n hésite pas à les dénoncer . Elliot se veut donc justicier .  Son objectif : sauver le monde . Cette première saison se veut une sorte de version geek de V Pour Vendetta .  Les références sont nombreuses et flagrantes ,  jusque dans les messages télédiffusés .  Sauf qu ici ,  au lieu d être le combat contre une dictature politique ,  c est le combat contre une dictature économique et financière ,  les enjeux étant delibérer les citoyensen annulant toutes les dettes particulières ,  entre autres . Mais la série est plus maligne encore que ça .  Alors que le pilote se plaît à présenter Elliot comme un justicier héroïque ,  la suite va nuancer ces propos .  Les liens entre fsociety et E Corp vont être plus flous ,  plus ambigus ,  loin de cette opposition franche qu on nous a laissé croire . L exemple de cette ambiguïté réside dans le personnage de Tyrell Wellick (je ne peux m empêcher de penser que le prénom Tyrell est une référence directe à la Tyrell Corp de Blade Runner) .  Wellick est un personnage extraordinaire ,  froid ,  calculateur ,  ambitieux .  Personnage violent également ,  aussi bien dans ses rapports avec ses subordonnées que dans sa vie personnelle .  Pour lui ,  la domination ne peut se concevoir que par la violence . Les rapports qu il va entretenir avec Elliot seront marqués du sceau de l ambiguïté .  Pour Wellick ,  qui est cadre à E Corp ,  Elliot n est pas seulement un adversaire . Il peut être un allié dans un jeu pervers . Mr .  Robot aime bien destabiliser ses spectateurs .  Voir els certitudes s ébranler progressivement .  Faire d E Corp un ennemi monstrueux ,  puis le montrer juste après sous un regard humain . Faire d Elliot un héros justicier ,  puis faire découvrir sa folie . Car là est une des grandes réussites de cette saison .  Elliot ,  génialeent interprété par Rami Maleck ,  est un cinglé .  Un paranoÏaque de premier choix .  Et ,  par ce coup-là ,  les scénaristes parviennent à nous faire douter de tout ce qui arrive . Cette première saison ,  pleine de suspense ,  très rythmée ,  est une belle réussite .  Les actions s entremêlent en un réseau dense ,  comme une toile qui enserre le spectateur . cependant ,  l épisode final de cette saison est un peu décevant .  Trop grandiloquent ,  trop décousu ,  il sombre un peu dans le n importe quoi .  Mais deux éléments sont très bien amenés : la disparition de Wellick ,  et la scène post-générique de fin . Pas besoin d être un grand connaisseur en informatique pour suivre : l action ne se déroule pas dans les circuits imprimés d un ordinateur .  Il y a peu de vocabulaire spécialisé . Non ,  Mr .  Robot ,  c est du suspense et du drame .  Et c est une des grandes réussites de l année . "	nous	O	O	O	783	47	0	49	O	10
"s01e01entrée en matière intéressante ,  le héros me plaît ,  je me reconnais dans certains aspects asociaux et paranoïaques du héros . (   .   ) . ( 41614 ); heureusement ,  je ne parle pas (encore ^^ ) à un ami imaginaire et je ne suis pas un adepte de la morphine :-D je trouve le jeu de rami malek parfait dans cet épisode .  ça fait plaisir de retrouver christian slater .  les personnages et les enjeux sont bien posés .  il y a une intrigue pleine pour l épisode ,  et en même temps les bases de l intrigue générale se mettent en place .  crédit musical notable :you go away de neil diamond (une version anglo-saxonne de ne me quitte pas pour ceux qui l ignorent ^^ )s01e02pas d intrigue propre pour cet épisode .  on se demande souvent si elliot vit bien ce qu on voit ou s il est en crise .  crédit musical notable : la symphonie n°7 de beethoven (musique qui passe dans x-men apocalypse pendant LE monologue d apocalypse ou encore dans le discours d un roi .  .  .  lors du discours du roi ( ^^ ) pour ceux qui l ignorent)"	O	je	O	O	218	12	0	4	O	5
"Le seul drama que j ai vu à ce jour ,  alors c est un peu difficile de se faire un avis (d ailleurs ,  si quelqu un connait un drama sympa .  .  . )C est sur-joué ,  et les personnages sont over-lookés ,  on a l impression de lire un manga ,  sauf qu on lit pas et que les personnages bougent tout seuls .  Et soyons honnêtes ,  niveau jeu d acteur ça atteint pas des sommets .  Ca crient beaucoup .  De plus ,  c est certainement pas au niveau de la réalisation que la série gagne en interêt (les flash-back pour un évènement qui s est passé 25 minutes plus tot sont assez faitguants) . Mais si on dépasse tout ces défauts ,  ça devient très sympa .  L histoire est mignonne ,  tout de même assez violente et cruelle au début ,  pour devenir plus dramatique après .  On se marre un peu des rebondissements du scénario ,  parfois vraiement ,  mais alors vraiment tirés par les cheveux et franchement ridicules .  Mais qu importe ,  les personnages sont attachants ,  presque autant qu énervants ,  et on apprécie voir leurs relations évoluer au détour de petites scènes toutes mignonnes (qui font dire , oooooooooh ) .  Parce que c est mignon : rien à voir avec de l américain ,  ici ,  il faut attendre beaucoup pour avoir un bisou (et d ailleurs c est un bisou et rien de plus) et il n y en aura pas des tonnes . Et surtout ,  c est addictif .  Je vous jure ,  c est terrible . "	O	O	mais	303	14	0	20	O	5
"Les premiers épisodes ,  je me suis menti : J ai fait genre que c était cool ,  je voyais des gens qui disaient que c était cool ,  ça me confortait dans l idée que c était cool . (   .   ) . ( 41614 ); Traiter du hack en reprenant les formes d Anonymous ,  c est plutôt cool et dans l actualité .  Pour un sujet qu on ne connait finalement pas si bien ,  relativement à l importance que cela commence à prendre dans la société .  Comment vivent ces hackers  .  Qui sont-ils  .  Comment procèdent-ils  .  Ces derniers mois ,  de nombreux sites se font ainsi fait hacker (cf .  les piratages liés aux attentats) .  On a également appris que les USA nousespionnaient  .  Etc .  Autant dire qu on a dépassé le stade du phénomène à petite échelle de geeks dans une chambre qui hackent des sites pour le fun ou pour gratter de l argent . En plus de ça ,  le sociopathe geek de la série a une personnalité un peu étrange et attachante ,  ça semble intéressant .  Sauf que la série ne fait rien du tout pour se mettre à la portée du grand public .  Dès lors ,  c est difficile de ne pas progressivement abandonner la série .  Mais je tiens à bien préciser les choses : Contrairement aux autres séries que j ai pu noter 5 ,  ici c est vraiment une note qui sanctionne le vocabulaire et l inaccessibilité de la série .  Je suis donc étonné de voir le succès de la série ,  parce que je n imagine vraiment pas qu un autre public que celui desgeeks(et au sens cultivé du terme .  ) puissent sincèrement aimer et comprendre la série ,  sa subtilité ,  etc .  Chaque minute de dialogue contient en effet un terme scientifique ,  informatique ou médical qui m est pratiquement inconnu .  Et lorsque le vocabulaire est compris ,  reste à comprendre la phrase et les volontés des protagonistes derrière ce langage .  .  .  Sauf que devant une série ,  on a pas vraiment le temps de sortir le dictionnaire ou s amuser à faire des pauses .  C est pas un livre .  Et alors quand en plus l acteur principal mélange ça à des trips hallucinogènes .  WOW .  Vous vous dites alors :Mais il est peut-être con aussi  .   .  Certes ,  je n ai aucune connaissance scientifique ou médicale ,  mais j ai quand même un BTS Informatique de Gestion avec des connaissances en réseau et en développement (j étais pas bon pour autant ok) .  Bah ça ne me suffit pas du tout .  Même quand je comprends un terme spécialisé ,  les infos arrivent tellement vite ,  les dialogues s’enchaînent à une telle vitesse ,  que je suis perdu .  Oui ,  je comprends la trame scénaristique ,  mais toutes les subtilités m échappent totalement .  Et on ne peut pas regarder une série et se permettre de perdre autant d informations .  Sinon faire semblant de comprendre .  Pour couper court aux envies de ceux qui seraient encore moins calés que moi ,  si vous savez pas ce qu est un serveur FTP ,  un Raspberry Pi 2 ( ça va tout le monde sait ce que c estdixit une actrice) ou le système binaire (LA BASE DE L INFORMATIQUE) par exemple ,  vous pouvez retourner vous coucher .  Pour la série ,  ces mots sont lePapaetMamand un bébé .  Parce qu après ,  vous allez quand même devoir vous taper des épisodes qui débutent sobrement (pour ne pas citer le plus compliqué) par :(l acteur est devant un PC) - Ils utilisent le standard numéro 9 pour les bandes linéaires .  Température entre 61 et 95 .  Il y a de l Oxyde de fer sur la bande magnétique .  ça colle au polyuréthane [ .  .  . ]Accrochez-vous ,  c est au mieux des scènesennuyantes(bon ,  j étais passcienceà l école déjà) .  .  Même si parfois (comme ici) c est suivi d un cours particulier .  Reste à savoir si les sous-titresamateursactuels (du moins ceux que j ai eu) sont irréprochables  .  Mais de toute façon la série ne cible pas une large audience (et c est tout à fait respectable) . Franchement ,  c est peut-être arrogant ,  mais quand je lis tout le bien que certaines personnes / spécialistes séries disent sur Mr Robot ,  j ai un gros doute et j aimerai bien les voir m expliquer ce qu ils comprennent de chaque dialogue .  Mais peut-être que certains arrivent à aimer la série tout en s en battant les couilles du vocabulaire .  Après tout ,  les gens n ont rien trouvé à redire au dialogue final pittoresque de True Detective S01 ,  pourvu que ça ait l air faussement intellectuel .  Mais j ai fait mon choix : Je ne vais pas faire semblant devant une série dont je ne comprends pas 25% des choses .  Je reviendrais vers elle si dans une dizaine d épisodes ,  je lis que la série est à niveau qualitatif complètement fou .  Parce que comme je le disais en début de critique ,  oui si on excepte le vocabulaire c est cool .  Et les informaticiens ,  etc ont déjà de quoi se procurer un gros kiff  . HS : Le personnage principal me fait toujours penser à Coutinho .  (d ailleurs ils sont aussi techniques l un que l autre)"	O	je	mais	1026	56	0	38	O	5
"e scénario est bien .  En tous cas les histoires de chaque épisode pris séparément sont bien .  Elle sont intéressantes .  Elle tiennent la route niveau enquête policière . (   .   ) . ( 41614 ); On ne sait pas grand chose à côté de ce qui se passe dans les enquêtes ,  d ailleurs .  Tout se passe au bureau ou sur les lieux du crime ou dans les maisons des témoins ou suspects ,  mais peu de choses se passent dans la maison des personnages .  On sait peu de choses sur l intimité des personnages .  Ce n est pas forcément un mal et c est tout à fait compréhensible vu l histoire .  Les scénaristes ont tendance à faire en sorte que Jane devine tout . Bref ,  le problème niveau scénario est l histoire avec « John le rouge » (Red John) .  On ne sait que peu de choses à ce sujet .  Quand on sait quelque chose c est pour avancer à grand pas pendant l épisode et finir sur une fin qui nous fait reculer de trois pas dans l avancement de l enquête .  Bref ,  ça semble un fil rouge intéressant mais on n en parle pas assez souvent ,  je trouve . Lire la suite  .  Cliquez sur le lien de l article  .  "	nous	je	mais	O	250	17	0	5	O	5
"Un de ces ovnis télévisuels comme Utopia que l on attend pas mais devant lequel on reste scotché .  Je suis incapable d expliquer clairement ce dont cette série parle ,  mais elle est drôle ,  loufoque et terriblement addictive .(   .   ) . ( 41614 ); "	O	O	mais	O	55	3	0	2	O	10
"La note n est basé que sur le pilote étant donné qu Amazon à je crois donné son feu vert pour une saison complète ,  ça pourra évoluer . D habitude je chronique les séries qu une fois finit ,  hors-là vu la probabilité de n avoir que le pilote ,  voilà une petite bafouille . Adapté du roman de K . Dick .  Cette série est une uchronie ou les alliés n ont pas gagné la guerre .  Les Etats-Unis sont divisé en deux une parties pour les nazis l autre pour le Japon .  Les années se sont passés et nous sommes en 1962 .  Les allemands ont fait sauté LA bombe les premiers d ou leur victoire .  On suit le parcours de deux jeunes (un garçon une fille histoire de faire péter une romance) un sur chaque côte .  Les deux doivent aller en zone neutre pour donner un film à la résistance . Si l univers est visuellement très bien travaillé ,  on y croit bien tout de même à cette petite uchronie ,  le pilote prend pour moi un peu trop son temps ,  il ne se passe pas grand chose et la peur de ne faire qu un pilote fait que l univers est montré et bien développé au détriment de l intrigue ,  assez classique voir plan plan .  Sans m ennuyer ferme j ai plusieurs fois hésité à ne pas finir ce premier épisode . Les acteurs sont dans leurs rôle sans être flamboyants ou prenant . Au final je suis un peu déçu voir même beaucoup j en attendais pas mal au vu du pitch en plus j adore les uchronies .  Je continuerais car si l univers reste aussi présent il y a un fort potentiel . "	nous	je	O	O	314	15	0	7	O	5
